chunk_size,ratio,arm,policy,compute,rep,touches,bytes_touched,wall_ns,absent_handled,evictions,infeasible,prefetches,pager_bytes_fetched,io_read_bytes_delta,dedup_resident,dedup_fetching,pin_broken,rc
8388608,0.75,E,layer_order_learned,400000,3,1280,10737418240,3568258620,398,386,0,180,4848615424,4848615424,472,636,0,0
8388608,0.75,E,layer_order_declared,400000,1,1280,10737418240,3771791324,281,427,0,338,5192548352,5192548352,289,471,0,0
8388608,0.75,E,layer_order_declared,400000,2,1280,10737418240,3029881870,281,427,0,338,5192548352,5192548352,276,392,0,0
8388608,0.75,E,layer_order_declared,400000,3,1280,10737418240,2849806668,270,416,0,338,5100273664,5100273664,305,526,0,0
134217728,0.25,C,lru,0,1,80,10737418240,4940455790,80,76,0,0,10737418240,10737418240,80,117,0,0
134217728,0.25,C,lru,0,2,80,10737418240,4918177121,80,76,0,0,10737418240,10737418240,80,128,0,0
134217728,0.25,C,lru,0,3,80,10737418240,4785897001,80,76,0,0,10737418240,10737418240,80,156,0,0
134217728,0.25,D,layer_order_learned,0,1,80,10737418240,4168135782,71,67,0,0,9529458688,9529458688,68,118,0,0
134217728,0.25,D,layer_order_learned,0,2,80,10737418240,4085501736,69,65,0,0,9261023232,9261023232,69,147,0,0
134217728,0.25,D,layer_order_learned,0,3,80,10737418240,4167058377,69,65,0,0,9261023232,9261023232,68,135,0,0
134217728,0.25,D,layer_order_declared,0,1,80,10737418240,3943312424,65,61,0,0,8724152320,8724152320,64,131,0,0
134217728,0.25,D,layer_order_declared,0,2,80,10737418240,3911324388,65,61,0,0,8724152320,8724152320,65,125,0,0
134217728,0.25,D,layer_order_declared,0,3,80,10737418240,3987389064,65,61,0,0,8724152320,8724152320,64,127,0,0
134217728,0.25,E,layer_order_learned,0,1,80,10737418240,4012698535,53,87,1,38,12213813248,12213813248,52,110,10,0
134217728,0.25,E,layer_order_learned,0,2,80,10737418240,3930433407,53,88,1,39,12348030976,12348030976,50,124,9,0
134217728,0.25,E,layer_order_learned,0,3,80,10737418240,4167547380,52,90,0,42,12616466432,12616466432,51,122,12,0
134217728,0.25,E,layer_order_declared,0,1,80,10737418240,4138923523,53,102,1,53,14227079168,14227079168,53,46,24,0
134217728,0.25,E,layer_order_declared,0,2,80,10737418240,4229687086,55,104,3,53,14495514624,14495514624,51,56,23,0
134217728,0.25,E,layer_order_declared,0,3,80,10737418240,4132533789,53,102,1,53,14227079168,14227079168,51,42,23,0
134217728,0.25,C,lru,400000,1,80,10737418240,5435045418,80,76,0,0,10737418240,10737418240,80,96,0,0
134217728,0.25,C,lru,400000,2,80,10737418240,5676817151,80,76,0,0,10737418240,10737418240,79,108,0,0
134217728,0.25,C,lru,400000,3,80,10737418240,5548831228,80,76,0,0,10737418240,10737418240,79,95,0,0
134217728,0.25,D,layer_order_learned,400000,1,80,10737418240,5333598430,79,75,0,0,10603200512,10603200512,71,148,0,0
134217728,0.25,D,layer_order_learned,400000,2,80,10737418240,6395076172,94,90,0,0,12616466432,12616466432,74,162,0,0
134217728,0.25,D,layer_order_learned,400000,3,80,10737418240,6365949145,97,93,0,0,13019119616,13019119616,75,155,0,0
